Date_time,Tweet
2019-03-11 08:19:25,b'RT @VinayDokania: How Indian Journalists come out with their #OpinionPoll data for #Elections2019 and even justify their numbers\n\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 https:/\xe2\x80\xa6'
2019-03-11 08:19:20,b'RT @georgian_mayank: I am Voting for\n\xe2\x98\x91\xef\xb8\x8f Development\n\xe2\x98\x91\xef\xb8\x8f National Security\n\xe2\x98\x91\xef\xb8\x8f New India \xf0\x9f\x87\xae\xf0\x9f\x87\xb3\n\nA long term Vision for 2020 and beyond. \nMODI 201\xe2\x80\xa6'
2019-03-11 08:19:20,"b""RT @UrSaiSrujan108: Comedian's in #YCP team #Elections2019 \n#Ali \n#PosaniKrishnaMurali \n#PruthviRaj \nTotally #ComedianParty #YCP"""
2019-03-11 08:19:18,"b'RT @rahulkpopat: When you mess up with Modi, \nYour skies may dry .\n\n#PhirEkBaarModiSarkar\n#Elections2019\n#LokSabhaElection2019\n#ModiVsPakis\xe2\x80\xa6'"
2019-03-11 08:19:07,b'RT @georgian_mayank: I am Voting for\n\xe2\x98\x91\xef\xb8\x8f Development\n\xe2\x98\x91\xef\xb8\x8f National Security\n\xe2\x98\x91\xef\xb8\x8f New India \xf0\x9f\x87\xae\xf0\x9f\x87\xb3\n\nA long term Vision for 2020 and beyond. \nMODI 201\xe2\x80\xa6'
2019-03-11 08:19:05,b'RT @sudarsansand: Welcome #Election2019 : Proud to be a voter ready  to vote \xe2\x80\x9c #Elections2019 #LokSabhaElections2019 https://t.co/7Yr71qTyEm'
2019-03-11 08:18:59,"b""RT @htTweets: #ElectionsWithHT | Chandigarh to vote in a single phase\n\nHere's all you need to know: https://t.co/PJvfrGR0uS\n\n#Elections2019\xe2\x80\xa6"""
2019-03-11 08:18:58,b'RT @sudarsansand: Welcome #Election2019 : Proud to be a voter ready  to vote \xe2\x80\x9c #Elections2019 #LokSabhaElections2019 https://t.co/7Yr71qTyEm'
2019-03-11 08:18:51,b'RT @Anirudh_Astro: Announcement of election schedule and counting date by #ElectionCommission has confirmed the predictions made by me in t\xe2\x80\xa6'
2019-03-11 08:18:48,b'RT @satishniti: #Elections2019 Modiji has put the #VijayTilak will be applied on every BJP member to join ranks to promote #ModiOnceMore \n#\xe2\x80\xa6'
2019-03-11 08:18:30,b'RT @KhushiKadri: My Nani Is 85 Yrs Old Nvr Misses A Single Roza. Similarly Even During Elections She Always Votes. \n\nAnd I Know For Sure Sh\xe2\x80\xa6'
2019-03-11 08:18:29,b'RT @aimim_national: Barrister @asadowaisi  press conference on the election notification after his Town hall meeting.\n#LokSabhaElections201\xe2\x80\xa6'
2019-03-11 08:18:29,"b'BJD to release candidate list for #Elections2019 soon, informs party supremo &amp; #Odisha CM Naveen Patnaik, adding th\xe2\x80\xa6 https://t.co/A4gcwat60u'"
2019-03-11 08:18:26,"b""RT @CTRavi_BJP: Despite long drawn negotiations, CONgress - JD (S) in Karnataka can't even finalize 28 LS seats for #Elections2019.\n\nAnd th\xe2\x80\xa6"""
2019-03-11 08:18:25,b'RT @_KulwantDSingh: Make this #SundayMotivation to read book named #\xe0\xa4\x9c\xe0\xa5\x80\xe0\xa4\xa8\xe0\xa5\x87_\xe0\xa4\x95\xe0\xa5\x80_\xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\xb9 written by @SaintRampalJiM and on #Sundaythoughts know how\xe2\x80\xa6'
2019-03-11 08:18:20,b'Everything is fair in love and democracy \xf0\x9f\x98\x89 #Elections2019 https://t.co/ShWaueQmoR'
2019-03-11 08:18:15,b'The DMK on Monday said it will urge the Election Commission to hold Assembly bye-elections in all the 21 constituen\xe2\x80\xa6 https://t.co/PF4xChtbfb'
2019-03-11 08:18:08,b'RT @news18dotcom: The Voter Helpline app can be used to get all information and various services around the #Elections2019 #LokSabhaElectio\xe2\x80\xa6'
2019-03-11 08:18:02,b'RT @georgian_mayank: I am Voting for\n\xe2\x98\x91\xef\xb8\x8f Development\n\xe2\x98\x91\xef\xb8\x8f National Security\n\xe2\x98\x91\xef\xb8\x8f New India \xf0\x9f\x87\xae\xf0\x9f\x87\xb3\n\nA long term Vision for 2020 and beyond. \nMODI 201\xe2\x80\xa6'
2019-03-11 08:17:51,b'RT @georgian_mayank: I am Voting for\n\xe2\x98\x91\xef\xb8\x8f Development\n\xe2\x98\x91\xef\xb8\x8f National Security\n\xe2\x98\x91\xef\xb8\x8f New India \xf0\x9f\x87\xae\xf0\x9f\x87\xb3\n\nA long term Vision for 2020 and beyond. \nMODI 201\xe2\x80\xa6'
2019-03-11 08:17:46,b'RT @MahimaShastri: I am Voting for\n\xe2\x98\x91\xef\xb8\x8f Development\n\xe2\x98\x91\xef\xb8\x8f National Security\n\xe2\x98\x91\xef\xb8\x8f New India \xf0\x9f\x87\xae\xf0\x9f\x87\xb3\n\nA long term Vision for 2020 and beyond. \nMODI 2019\xe2\x80\xa6'
2019-03-11 08:17:40,"b""RT @pGurus1: Vision, Leadership, Execution - three things to look for in a leader who can lead India for the next five years. India's loomi\xe2\x80\xa6"""
2019-03-11 08:17:40,b'RT @SINGHRAJIVRANA1: Vote For Nation\nVote For Future \n\nVote For Modiji\nVote For BJP\n\n#Elections2019 \n#MeraBoothSabseMazboot \n#ElectionCommi\xe2\x80\xa6'
2019-03-11 08:17:37,"b""RT @CTRavi_BJP: Despite long drawn negotiations, CONgress - JD (S) in Karnataka can't even finalize 28 LS seats for #Elections2019.\n\nAnd th\xe2\x80\xa6"""
2019-03-11 08:17:35,"b""RT @sanju4odisha: \xe0\xa4\xa8\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa5\x8b\xe0\xa4\x88 \xe0\xa4\x9a\xe0\xa5\x82\xe0\xa4\x95 \xe0\xa4\xa8 \xe0\xa4\x95\xe0\xa5\x8b\xe0\xa4\x88 \xe0\xa4\xad\xe0\xa5\x82\xe0\xa4\xb2 \xe0\xa4\xb9\xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xbe \xe0\xa4\xaa\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xa4\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa4\xbe\xe0\xa4\xb6\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa4\xae\xe0\xa4\xb2 \xe0\xa4\x95\xe0\xa4\xbe \xe0\xa4\xab\xe0\xa5\x82\xe0\xa4\xb2\xf0\x9f\x8c\xb7, let see how many voters is here for modi ji me , Don't ignore it or if\xe2\x80\xa6"""
2019-03-11 08:17:34,b'RT @KhushiKadri: My Nani Is 85 Yrs Old Nvr Misses A Single Roza. Similarly Even During Elections She Always Votes. \n\nAnd I Know For Sure Sh\xe2\x80\xa6'
2019-03-11 08:17:34,"b'RT @Aabhas24: Abhishek Bhai, I hope people will take cognisance of how important is to \xe2\x80\x98vote.\xe2\x80\x99 I\xe2\x80\x99ve been campaigning extensively in my capa\xe2\x80\xa6'"
2019-03-11 08:17:29,b'RT @georgian_mayank: I am Voting for\n\xe2\x98\x91\xef\xb8\x8f Development\n\xe2\x98\x91\xef\xb8\x8f National Security\n\xe2\x98\x91\xef\xb8\x8f New India \xf0\x9f\x87\xae\xf0\x9f\x87\xb3\n\nA long term Vision for 2020 and beyond. \nMODI 201\xe2\x80\xa6'
2019-03-11 08:17:28,b'RT @VinayDokania: How Indian Journalists come out with their #OpinionPoll data for #Elections2019 and even justify their numbers\n\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 https:/\xe2\x80\xa6'
2019-03-11 08:17:28,b'RT @KhushiKadri: My Nani Is 85 Yrs Old Nvr Misses A Single Roza. Similarly Even During Elections She Always Votes. \n\nAnd I Know For Sure Sh\xe2\x80\xa6'
2019-03-11 08:17:20,"b'RT @rayonkiran29: Breaking News:\n@narendramodi will address  Next ""Man ki Bat"" on 26th May, 2019 on Sunday.\n\n#ElectionCommission\n#Elections\xe2\x80\xa6'"
2019-03-11 08:17:15,b'RT @HCookey: SITUATION IN RIVERS STATE;\n\nPDP wins: The people have spoken\nAAC wins: It is rigging!!! \n\nMay thunder fire you!!! \n\nBeware of\xe2\x80\xa6'
2019-03-11 08:17:12,"b""RT @ASTanwar10: \xe0\xa4\xa8\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa5\x8b\xe0\xa4\x88 \xe0\xa4\x9a\xe0\xa5\x82\xe0\xa4\x95 \xe0\xa4\xa8 \xe0\xa4\x95\xe0\xa5\x8b\xe0\xa4\x88 \xe0\xa4\xad\xe0\xa5\x82\xe0\xa4\xb2 \xe0\xa4\xb9\xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xbe \xe0\xa4\xaa\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xa4\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa4\xbe\xe0\xa4\xb6\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa4\xae\xe0\xa4\xb2 \xe0\xa4\x95\xe0\xa4\xbe \xe0\xa4\xab\xe0\xa5\x82\xe0\xa4\xb2\xf0\x9f\x8c\xb7, let see how many voters is here for modi ji me , Don't ignore it or if yo\xe2\x80\xa6"""
2019-03-11 08:17:04,b'RT @SINGHRAJIVRANA1: Vote For Nation\nVote For Future \n\nVote For Modiji\nVote For BJP\n\n#Elections2019 \n#MeraBoothSabseMazboot \n#ElectionCommi\xe2\x80\xa6'
2019-03-11 08:17:03,b'RT @georgian_mayank: I am Voting for\n\xe2\x98\x91\xef\xb8\x8f Development\n\xe2\x98\x91\xef\xb8\x8f National Security\n\xe2\x98\x91\xef\xb8\x8f New India \xf0\x9f\x87\xae\xf0\x9f\x87\xb3\n\nA long term Vision for 2020 and beyond. \nMODI 201\xe2\x80\xa6'
2019-03-11 08:16:53,b'@KhanAmanatullah have u retracted from ur Ramazan comment #Elections2019 \n@ArvindKejriwal ?'
2019-03-11 08:16:51,"b'RT @rahulkpopat: When you mess up with Modi, \nYour skies may dry .\n\n#PhirEkBaarModiSarkar\n#Elections2019\n#LokSabhaElection2019\n#ModiVsPakis\xe2\x80\xa6'"
2019-03-11 08:16:46,b'RT @georgian_mayank: I am Voting for\n\xe2\x98\x91\xef\xb8\x8f Development\n\xe2\x98\x91\xef\xb8\x8f National Security\n\xe2\x98\x91\xef\xb8\x8f New India \xf0\x9f\x87\xae\xf0\x9f\x87\xb3\n\nA long term Vision for 2020 and beyond. \nMODI 201\xe2\x80\xa6'
2019-03-11 08:16:41,b'RT @RubeenaJan1: Will #Pakistan Still Deny the Proof ?  \nThe picture of 300 #Terrorists who died in #Surgicalstrike2 by #IndianAirForce (IA\xe2\x80\xa6'
2019-03-11 08:16:27,"b'RT @rahulkpopat: When you mess up with Modi, \nYour skies may dry .\n\n#PhirEkBaarModiSarkar\n#Elections2019\n#LokSabhaElection2019\n#ModiVsPakis\xe2\x80\xa6'"
2019-03-11 08:16:12,"b'BJD to release candidate list for #Elections2019 soon, informs party supremo &amp; #Odisha CM Naveen Patnaik, adding th\xe2\x80\xa6 https://t.co/8FO8IZ0upn'"
2019-03-11 08:16:07,b'SITUATION IN RIVERS STATE;\n\nPDP wins: The people have spoken\nAAC wins: It is rigging!!! \n\nMay thunder fire you!!!\xe2\x80\xa6 https://t.co/7iHuToDTmE'
2019-03-11 08:16:05,"b""Be it a national issue like reservation or Bihar's issues, Only leader in opposition playing on front foot is\xe2\x80\xa6 https://t.co/H6j5vr9uSD"""
2019-03-11 08:16:04,"b""RT @AKYOnline: Countdown has begin . \nLet's all work hard to achieve our goal and bring our RajannaRajyam together ! #RavaliJaganKavaliJaga\xe2\x80\xa6"""
2019-03-11 08:15:53,"b""RT @MandiraKala: With the dates for #Elections2019 out - here is an opportunity to know your MP's work in Parliament before you vote. https\xe2\x80\xa6"""
2019-03-11 08:15:52,"b'RT @varmaopv: #EC announces #Elections2019.Model code of conduct imposed. No #OROP, #NFU2fauj, #AFdegraded under @BJP4India.No #7CPC #Minim\xe2\x80\xa6'"
2019-03-11 08:15:45,b'RT @NairShilpa1308: DMK passes resolution demanding that bye-elections to all 21 constituencies be held together along with Lok Sabha elect\xe2\x80\xa6'
2019-03-11 08:15:38,b'RT @JSP_YuvaSena: 8.4 cr new voters \nPurely Youth Dominated and Nominated  #Elections2019  \n\nCandidate image will be shown on EVM  A good i\xe2\x80\xa6'
2019-03-11 08:15:33,b'Should file case against these channels for spreading fake news \n@ceo_karnataka \n#ElectionCommission \n#Elections2019 https://t.co/jXGXowAdgY'
2019-03-11 08:15:03,b'RT @CMO_Odisha: CM @Naveen_Odisha announced historic decision of #Odisha to send 33% #women to #Parliament in ensuing #elections2019. #Biju\xe2\x80\xa6'
2019-03-11 08:15:00,b'My Nani Is 85 Yrs Old Nvr Misses A Single Roza. Similarly Even During Elections She Always Votes. \n\nAnd I Know For\xe2\x80\xa6 https://t.co/66MuqmxTpS'
2019-03-11 08:15:00,"b"".@LiberalAus dismisses moderate backlash after snubbing @JulieBishopMP's pick for Curtin. @andrewtillett #auspol\xe2\x80\xa6 https://t.co/EbAmRL9MiG"""
2019-03-11 08:14:43,"b""RT @frittzeegirl: I'm very proud to call you my leader. You have proven yourself to be a leader of high ethics and morality. May the next 3\xe2\x80\xa6"""
2019-03-11 08:14:38,b'The Voter Helpline app can be used to get all information and various services around the #Elections2019\xe2\x80\xa6 https://t.co/DA8nR2Xa5X'
2019-03-11 08:14:38,b'RT @VinayDokania: How Indian Journalists come out with their #OpinionPoll data for #Elections2019 and even justify their numbers\n\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 https:/\xe2\x80\xa6'
2019-03-11 08:14:38,b'RT @rajeev_mp: #PhirEkBaarModiSarkar #ModiMattome \n\n#Elections2019 \n\nThis is the election where voters will vote to #Continue progress of #\xe2\x80\xa6'
2019-03-11 08:14:33,b'@rmburra24 @SiddharthKS @BavejaH @u_mirella @timelesssoul1 @Treasure515 @nitingodbole @kkgiyer1969 @SunitaG1962\xe2\x80\xa6 https://t.co/5WOxdg4AJi'
2019-03-11 08:14:32,b'RT @sudarsansand: Welcome #Election2019 : Proud to be a voter ready  to vote \xe2\x80\x9c #Elections2019 #LokSabhaElections2019 https://t.co/7Yr71qTyEm'
2019-03-11 08:14:24,b'RT @VinayDokania: How Indian Journalists come out with their #OpinionPoll data for #Elections2019 and even justify their numbers\n\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 https:/\xe2\x80\xa6'
2019-03-11 08:14:09,b'RT @Kkdtalkies: #Elections2019 \nOka Party - 110+\nInko party -   55+\nOther party -   5+\n#APAssemblyElections2019'
2019-03-11 08:13:54,b'RT @MGliksmanMDPhD: Labor leads Coalition in poll two weeks before NSW election https://t.co/i5dUHSZHdl @smh A senior Liberal said @ScottMo\xe2\x80\xa6'
2019-03-11 08:13:50,"b'#ElectionsWithMC | The Election Commission announced the dates for the #Elections2019 yesterday, kick-starting the\xe2\x80\xa6 https://t.co/yW4YqDau00'"
2019-03-11 08:13:45,"b""RT @CTRavi_BJP: Despite long drawn negotiations, CONgress - JD (S) in Karnataka can't even finalize 28 LS seats for #Elections2019.\n\nAnd th\xe2\x80\xa6"""
2019-03-11 08:13:41,b'RT @imanojprabakar: #JustIn DMK Saravanan approaches MHC and seeking to deliver verdict in TPK case as soon as possible ; Will consider say\xe2\x80\xa6'
2019-03-11 08:13:36,"b'The #VoterHelpline app, offers all the details and various services ahead of #LokSabhaElections2019 \n#Elections2019 \nhttps://t.co/5FXfucxDBK'"
2019-03-11 08:13:10,"b'RT @mayfair1958: #ElectionCommissionOfIndia need not explain anything to anyone, not certainly to you. The EC knows its sacred constitution\xe2\x80\xa6'"
2019-03-11 08:12:59,b'Reason why we should bring back BJP with full majority.\n #Elections2019 \n#PhirEkBaarModiSarkar \n#INDvAUS\xe2\x80\xa6 https://t.co/EDzzcMlvpp'
2019-03-11 08:12:58,"b'RT @HerrBains: Okay, guys. Time to enter the battlefield. \nBeat the war drums! \nRaise the Battle Colors! \nDon the armor! \nJai Bhavani!\nBole\xe2\x80\xa6'"
2019-03-11 08:12:55,b'RT @MGliksmanMDPhD: Labor leads Coalition in poll two weeks before NSW election https://t.co/i5dUHSZHdl @smh A senior Liberal said @ScottMo\xe2\x80\xa6'
2019-03-11 08:12:54,b'RT @JSP_YuvaSena: 8.4 cr new voters \nPurely Youth Dominated and Nominated  #Elections2019  \n\nCandidate image will be shown on EVM  A good i\xe2\x80\xa6'
2019-03-11 08:12:54,b'@ArvindKejriwal @mlkhattar @PMOIndia @nitin_gadkari reminder TWENTY EIGHT. #Elections2019 dates released? so does t\xe2\x80\xa6 https://t.co/TbP07K7u49'
2019-03-11 08:12:53,"b'RT @Bharath64830369: Like For ""Rahul""\nRetweet For ""Modi""\n\n#ElectionCommission\n#Loksabha2019\n#ElectionCommissionOfIndia \n#Elections2019 http\xe2\x80\xa6'"
2019-03-11 08:12:52,"b'Under the leadership of @narendramodi ji , we are sure for a spectacular victory of the @BJP4India gaining comforta\xe2\x80\xa6 https://t.co/fB0U8r60zR'"
2019-03-11 08:12:52,b'RT @VinayDokania: How Indian Journalists come out with their #OpinionPoll data for #Elections2019 and even justify their numbers\n\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 https:/\xe2\x80\xa6'
2019-03-11 08:12:49,"b'My fellow Nigerians..... if you study political science in school, choose kano for I.T\n\n#nigeriadecides2019 #Elections2019 \n#Abbaiswinning'"
2019-03-11 08:12:40,"b""RT @CTRavi_BJP: Despite long drawn negotiations, CONgress - JD (S) in Karnataka can't even finalize 28 LS seats for #Elections2019.\n\nAnd th\xe2\x80\xa6"""
2019-03-11 08:12:31,b'Breaking: Jamnagar Rural Congress MLA Vallabh Dharavia resigns from Congress and is set to join BJP #Elections2019 #Telangana'
2019-03-11 08:12:25,b'RT @sudarsansand: Welcome #Election2019 : Proud to be a voter ready  to vote \xe2\x80\x9c #Elections2019 #LokSabhaElections2019 https://t.co/7Yr71qTyEm'
2019-03-11 08:12:24,"b'RT @varmaopv: #EC announces #Elections2019.Model code of conduct imposed. No #OROP, #NFU2fauj, #AFdegraded under @BJP4India.No #7CPC #Minim\xe2\x80\xa6'"
2019-03-11 08:12:20,"b'#ElectionCommission,#GOI:We\xe2\x80\x99re truly asking u to sack this #YellowPolice bosses n TWO OTHERS, immediately who r dir\xe2\x80\xa6 https://t.co/cI8SEc1yGZ'"
2019-03-11 08:12:14,b'RT @SiDManchikanti: #Elections2019 Best wishes to @PawanKalyan and @JanaSenaParty. Hope you people bring some change . https://t.co/k4hJOed\xe2\x80\xa6'
2019-03-11 08:11:47,b'RT @VinayDokania: How Indian Journalists come out with their #OpinionPoll data for #Elections2019 and even justify their numbers\n\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 https:/\xe2\x80\xa6'
2019-03-11 08:11:40,b'RT @TrendPSPK: Expect the unexpected from @PawanKalyan \xf0\x9f\x94\xa5\xe2\x9c\x8a\n\n#Elections2019 https://t.co/Y2hdo3RUyp'
2019-03-11 08:11:19,b'RT @voiceofnigeria: Nigeria governorship election results \xe2\x80\x93 Table https://t.co/PXsTLtB3mr #Von2019elections\n#Nigeriadecide2019\n#Nigeriavote\xe2\x80\xa6'
2019-03-11 08:10:58,"b""RT @pGurus1: Vision, Leadership, Execution - three things to look for in a leader who can lead India for the next five years. India's loomi\xe2\x80\xa6"""
2019-03-11 08:10:42,b'RT @shefali_bagga: Here is the complete list \n\n#Elections2019 #elections #GeneralElections2019 https://t.co/sxN40JyAn9'
2019-03-11 08:10:38,"b""Comedian's in #YCP team #Elections2019 \n#Ali \n#PosaniKrishnaMurali \n#PruthviRaj \nTotally #ComedianParty #YCP"""
2019-03-11 08:10:34,b'RT @igtelugu: #PawanKalyan to announce first list very soon\n\nhttps://t.co/L8gzjs1x1z\n\n#Elections2019 #AndhraPradesh #APElections2019 #LokSa\xe2\x80\xa6'
2019-03-11 08:10:18,b'RT @voiceofnigeria: Governor Ayade returns elected in Cross River https://t.co/pgEyvRg60g\n#Nigeriadecide2019\n#Nigeriavotes2019\n#Nigera\n#Nig\xe2\x80\xa6'
2019-03-11 08:10:10,b'RT @KhabreeLaal: Who will win?\n\n#RT - Narendra Modi \n\n#Like - Rahul Gandhi \n\n#Reply - Others\n\nLets see \xf0\x9f\x98\x9c\n\n#ElectionCommission #Election2019\xe2\x80\xa6'
2019-03-11 08:10:07,b'RT @Kkdtalkies: #Elections2019 \nOka Party - 110+\nInko party -   55+\nOther party -   5+\n#APAssemblyElections2019'
2019-03-11 08:10:06,"b'RT @CongressSevadal: Following the Pulwama terror attack and the BJP trying to exploit the tensions with Pakistan in the elections, politic\xe2\x80\xa6'"
2019-03-11 08:10:04,b'RT @voiceofnigeria: INEC adjourns collation in Benue state till Monday https://t.co/BcZLmr0o1P #Von2019elections\n#Nigeriadecide2019\n#Nigeri\xe2\x80\xa6'
2019-03-11 08:10:02,b'RT @pawan26kpareek: \xe0\xa4\x86\xe0\xa4\xaa \xe0\xa4\xac\xe0\xa5\x80\xe0\xa4\xa4\xe0\xa5\x80 \xe0\xa4\x8f\xe0\xa4\x95 \xe0\xa4\xa8\xe0\xa4\xb6\xe0\xa5\x87 \xe0\xa4\xb8\xe0\xa5\x87 \xe0\xa4\xaa\xe0\xa5\x80\xe0\xa4\xa1\xe0\xa4\xbc\xe0\xa4\xbf\xe0\xa4\xa4 \xe0\xa4\xb5\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa4\x95\xe0\xa5\x8d\xe0\xa4\xa4\xe0\xa4\xbf \xe0\xa4\x95\xe0\xa5\x80\nMust  watch \nReal story of addict person \n#SundayThoughts \nAll Hindus Muslim Bhai M\xe2\x80\xa6'
2019-03-11 08:10:00,b'RT @ShrinivasDempo: #Goa Save the Date:\n23 April 2019\n#MakeYourVoteCount \n\n#Elections2019 \n#India \nhttps://t.co/BQFmnTx7FL https://t.co/49I\xe2\x80\xa6'
2019-03-11 08:09:58,"b'RT @voiceofnigeria: Collation update: PDP floors APC, others in Obudu https://t.co/d7KgUjmi40 #Von2019elections\n#Nigeriadecide2019\n#Nigeria\xe2\x80\xa6'"
2019-03-11 08:09:48,b'RT @SiDManchikanti: #Elections2019 Best wishes to @PawanKalyan and @JanaSenaParty. Hope you people bring some change . https://t.co/k4hJOed\xe2\x80\xa6'
2019-03-11 08:09:44,b'RT @voiceofnigeria: INEC adjourns collation of results in Kaduna until 9am https://t.co/IrKvw6xsU3 #Von2019elections\n#Nigeriadecide2019\n#Ni\xe2\x80\xa6'
2019-03-11 08:09:38,b'RT @rajeev_mp: #PhirEkBaarModiSarkar #ModiMattome \n\n#Elections2019 \n\nThis is the election where voters will vote to #Continue progress of #\xe2\x80\xa6'
2019-03-11 08:09:32,"b'RT @Aabhas24: Abhishek Bhai, I hope people will take cognisance of how important is to \xe2\x80\x98vote.\xe2\x80\x99 I\xe2\x80\x99ve been campaigning extensively in my capa\xe2\x80\xa6'"
